Attendance (%),Mid-Semester Marks (%),IQ Level,Self-Study Hours,Attentiveness in Class (%),Final Performance (%)
92.18742350231169,66.90223373291083,71.45803576055205,11.831585050994137,39.7634985732753,79.34945342744447
8.84925020519195,46.22955610006072,143.65423823015817,11.325660253548552,33.631272750495555,44.32779157823426
19.59828624191452,41.17655415845085,73.612497317683,11.76749974583588,23.448400678316993,32.395221404607895
4.522728891053807,65.09734671509541,150.09220387265762,20.32284004487389,48.0648028312409,60.54293628877854
32.53303307632643,54.543186940690546,159.2766472514779,19.96659700051325,55.18287335341685,69.66801797665535
38.8677289689482,6.227310588188562,96.46607159591,9.68447981856507,63.17748436527554,45.954297967737006
27.134903177389592,51.25026487703317,88.92867006572143,7.9991966368926,25.71185039986945,38.1188490411351
82.87375091519293,80.64036172328395,138.88270274722368,11.806272576939103,94.86540809029907,100.0
35.67533266935893,45.923987759695805,92.77237068282278,13.746540233690617,16.975849820713584,42.81537180695332
28.093450968738075,5.195657755426842,147.9006144854983,5.720093055071927,96.56531747664123,68.67357466044868
54.26960831582485,78.6278199384033,79.2558332941729,19.054922033174176,1.4856122507503788,57.62332711120506
14.092422497476264,20.13637821359744,81.33596767414224,11.67558637757815,48.11256918168456,38.14235402893699
80.21969807540397,25.862083488803876,158.1236399590554,8.01709316207903,33.336783811656275,60.74296594555236
7.455064367977082,16.47063534322959,130.64550084430041,2.5637038311357747,44.91234139302508,33.14337482167288
98.68869366005173,33.02150648714976,146.21985019860574,5.732283849686566,57.0664578980789,72.87472091181294
77.22447692966574,75.6751505688635,99.18964396163662,22.78274812214361,43.558915801270906,78.00667967164068
19.87156815341724,51.93858595039374,130.8835374568544,7.322392483668638,41.4846850301595,51.16119099754138
0.5522117123602399,20.488127415071254,123.48176445777375,4.0526229448088475,73.27234154133066,47.55758661823086
81.54614284548342,87.78300781520409,124.28351081106523,11.056146999719836,68.58762750864646,94.06512771632177
70.68573438476172,87.95818549515292,131.42792135839494,7.3701058406459685,83.32712820358479,98.81470737983123
72.90071680409874,87.05784250460069,121.78232558161886,0.8438220065086597,24.995898123949555,61.1857096102554
77.12703466859458,23.87962113815393,108.61561323723993,7.755485214706014,60.952850975406356,75.99482056011803
7.4044651734090365,45.12393441809881,94.83304249424921,13.058606974547246,58.51947853928539,45.67901372196575
35.84657285442726,98.49896561408751,139.1723197821882,13.241096928479205,36.973781087268875,62.13142809004542
11.586905952512971,77.20124763099903,90.36451870028677,8.557414108245329,48.605754190268094,43.86484600915795
86.31034258755935,2.716742122555982,132.3118875538973,10.735266150062415,31.378214330572874,54.5352503208637
62.329812682755794,6.5204591260492055,90.9999540384394,23.172430037634392,14.18443976169852,45.63347991645243
33.08980248526492,46.39313768123328,126.27971529590084,9.056363453527478,21.380121066273283,46.335663041183324
6.355835028602364,90.92202058615601,137.2370440416126,6.1974435182395915,10.55136464012011,41.1303023716805
31.09823217156622,53.870179795271426,89.68425000158852,5.843209057602243,68.30695751901241,53.84606052245614
32.518332202674706,49.781250803429025,75.39489707751774,10.98635070489922,66.07273931091515,58.92840754846828
72.96061783380641,10.547369995663058,81.78763686947566,18.22848356920666,95.06063715798729,79.82218757273245
63.75574713552131,65.6780104724294,124.5397270543923,4.943716420523357,72.96784136472412,68.3580485421667
88.72127425763266,82.21031606002255,146.4501765603162,17.02310705137843,5.204583875613144,66.74407565548282
47.22149251619493,38.04200075075623,74.04971391118819,0.5075957603859909,88.42451739289542,61.57349441824566
11.959424593830171,77.56118509253275,136.07361331374818,10.054391471614704,86.26751629457257,78.33890183335411
71.3244787222995,96.44766539008116,100.71867813550469,18.620761564866886,44.332032077269865,84.43946019583686
76.07850486168974,20.376645912768907,113.06755329275703,8.129590938586354,58.586305052792156,69.20137597189232
56.127719756949624,52.33296311947413,153.5973594861009,13.529690434689588,97.60783324725189,80.41382300394164
77.0967179954561,28.713795808457554,99.8774354262261,4.919501587821859,53.23043638481663,69.4941074832206
49.379559636439076,79.28544190338394,111.88032405455374,17.807889387028133,90.53218283760897,96.54653686838398
52.27328293819941,57.75933658811575,71.2314173284613,1.2546984784502309,8.303875781018643,30.411066067537522
42.75410183585496,63.45824175503038,77.34388480043545,20.46102347701201,19.105186870868284,51.59932112322918
2.541912674409519,79.79141596158941,93.27324320213056,4.7567132741200355,44.07549434413178,48.5831569856025
10.789142699330444,39.59704726624549,72.5067016738967,20.985552760999937,58.47568083373047,57.02898192182993
3.142918568673425,91.50900684070432,126.8237793443426,8.460701791212415,81.62278518628003,64.86304121801257
63.64104112637804,53.302886724614,108.37585211214602,17.34440578738768,98.82621151431869,89.86211958856963
31.435598107632668,15.7954822835348,119.33306824552199,7.661407146868523,38.885149647411644,38.273517341363004
50.85706911647028,69.58991181688025,85.71824673066966,21.74188010963154,4.741563614008493,55.520755230371854
90.7566473926093,79.32613504382545,96.63388264929546,3.0392910124409847,80.11715032953248,96.36036415273256
24.929222914887493,31.67616770675267,129.74420273674525,4.284474942542369,60.43807190828081,46.12929490043133
41.038292303562976,85.7179256998753,156.877245126736,11.832723003811255,19.854285886820165,63.97801470850484
75.55511385430486,90.61432547657664,74.53750962419883,1.966522536915507,49.48284566214202,69.93860118805536
22.879816549162246,27.690448737780894,150.13458887697396,4.703524432842286,74.23102455337244,50.83125394989169
7.697990982879299,98.3521472715222,121.91930811800876,22.650393173088347,77.04117870686437,82.44423937543077
28.9751452913768,14.071152804875842,120.75276100800613,23.435751867549293,49.9618411998762,58.93849039080802
16.122128725400444,20.201566840248997,115.02506816869843,9.030223903930127,30.521453012885914,38.55391100131129
92.96976523425731,18.422483923802613,76.24546773137651,22.158864504334456,97.37425820384935,87.17731875516762
80.8120379564417,89.39897100078704,78.08891665625445,13.075792216162363,66.33626109564929,86.91552155076502
63.34037565104234,65.42925523249619,124.08208050931775,6.473819180970409,40.82375193462987,69.22113003342982
87.14605901877177,15.210428322227287,100.68627142920025,16.85756930593437,28.04632242046524,61.3002602958015
80.36720768991145,44.032341836834895,152.55412599199127,15.813643357796572,73.11029830035622,80.52349663805532
18.657005888603585,61.529802506980204,106.59314836235251,23.7390076586096,24.21834455937677,54.05786741188285
89.25589984899777,8.34640849893833,82.8953312832377,6.361134897822799,17.17099889736882,44.74100621117511
53.93422419156507,88.24163684073388,134.32469501518324,16.12942806388165,52.98338889620703,87.90049476836032
80.74401551640625,80.36035354415351,96.40180792969089,1.2485701207067255,28.998739264414187,73.27464355656377
89.60912999234932,50.52067735766382,117.29232766203039,2.727504928721266,62.890514492361504,79.73936472901298
31.800347497186387,96.71266152591704,132.8049506954653,0.09404099882623829,11.793867487423348,53.52989068335236
11.005192452767677,41.77609792750997,151.02377000818632,23.987056345432155,65.49411045673216,63.36054148996036
22.793516254194166,98.41103190364979,141.29720753215085,19.254568731539464,28.329652799770223,66.83850309048329
42.71077886262563,66.79199988036271,130.87249610854516,18.881352353604978,0.024293443451273156,57.389561452330895
81.80147659224932,63.467127325394145,131.16698641556292,12.233425806916312,12.693605767417637,65.00647480467526
86.07305832563435,16.5954895295785,155.13321796288778,7.201609989730558,93.3615377835094,82.60078919392498
0.6952130531190703,88.1927758304644,96.62416877468824,3.630342827104222,86.73546391153579,55.56276700561107
51.07473025775657,42.74896879206152,70.10008847765687,6.832193732315128,23.360903203623685,45.267216947651974
41.7411003148779,16.223340578247935,94.47591034583789,9.023309326299339,77.83719045454912,64.28057620562943
22.210781047073024,1.260751997575904,89.61022416640697,18.151442327527057,60.857159317397425,52.98515489369141
11.98653673336828,55.975568363838256,129.56511266025984,12.951882933675659,97.09047114498695,74.12037620078557
33.7615171403628,52.739962212267635,127.03404397889761,1.8596070373315845,37.36056595340591,44.75320905602217
94.29097039125192,71.93536223691585,123.41152444342515,0.43269621501389377,68.14606125171713,74.80100820867098
32.320293202075526,89.02580530178021,71.46190988885083,2.4559723088175156,6.353572242391858,38.74198554055804
51.87906217433661,7.9406584643029525,135.59002490055826,9.851969128737103,39.6247346816406,47.40798784496864
70.30189588951778,73.14964903403623,99.11773712369424,22.39663000917644,96.38176611881805,98.83491804333741
36.3629602379294,18.741194409758222,129.85503901059678,15.297659549021319,53.89808744501205,58.11814061727746
97.17820827209607,85.8177053157164,120.09205856519381,19.243821597012364,28.787950333484456,94.94235283902313
96.24472949421113,81.90635138616561,100.84578328851165,11.192990268109165,12.027096312860685,71.62863578585883
25.178229582536417,54.07937549855444,82.11186403936969,8.679985996681026,70.35283401815305,58.92028333989939
49.72485058923854,71.02427986233116,78.49770078944329,2.6016089451989455,64.48560434297268,65.2087909742064
30.087830981676966,31.43501131837484,144.8366499801001,21.02239253246892,37.39387136037746,54.349793883668276
28.484049437746762,47.116789893281464,152.65577878734024,18.795840696669668,95.09413518658343,75.02498942420867
3.6886947354532795,82.16368977104716,128.48092420878697,4.034834342345403,2.2202812987850318,32.266888587819956
60.956433397989684,45.92651971732139,79.3090703374435,12.294253533030252,30.37238516318258,58.86875934057485
50.26790232288615,35.77982653254418,106.18244951994166,11.696995390109876,92.10694862995814,77.04967681081764
5.147875124998935,49.421244725029986,135.60452800946416,15.002197264476687,32.09354383194404,45.438794368579785
27.864646423661142,82.82492524372184,140.18387956090612,22.708485455790267,25.225283385517038,63.91970634807557
90.82658859666537,33.520804737087275,80.63967600619797,13.914514602299512,53.42204099312473,65.40739560586945
23.95618906669724,17.37615931357438,70.00276469608441,12.965214402686847,82.3801749920538,60.46852402701967
14.48948720912231,71.20140203307808,134.09233412925445,1.2077503904319347,10.314676087836105,31.101927938767183
48.9452760277563,82.59782127080818,102.09365583875851,1.5097794244325744,94.30207096457362,76.0702294304347
98.56504541106007,10.063747852353334,92.90331984564342,4.496322991842933,79.5072881181164,70.74972682711494
24.20552715115004,23.98741127559447,71.16077228105729,0.7792985206019587,18.125025555155194,27.93160578565494
67.21355474058785,14.19719897609939,118.62694660853498,17.840469493680295,71.20079611981626,71.52312847900977
76.16196153287176,34.79414115821666,146.60356618833836,17.359927295855115,38.495872263755714,60.52385968096088
23.763754399239968,45.035097890541266,156.1868481645329,3.2653496263594306,40.22946780763187,47.90825063608476
72.82163486118596,74.88263369633064,120.91704555519604,20.065893619086744,78.32900924388665,86.92882945874729
36.77831327192532,65.11475848816741,116.30151949659047,3.7148648363066874,96.27848079807322,76.49846487655726
63.23058305935795,62.092856747843115,77.6550746940317,7.228214087936611,12.665587284719393,52.31303533965105
63.35297107608947,35.23749466096544,119.39855213883398,5.97544557987276,42.06302368788194,61.94058951986285
53.57746840747585,84.144755308476,104.19811710688552,8.935370365753148,48.09416080843035,78.72890335938193
9.02897700544083,47.128716739816454,124.64217527952192,6.111930381359085,37.63118169549976,33.22347743788113
83.5302495589238,97.91049380151546,104.9853713088892,11.734822234522849,36.3189123716225,80.56193892635719
32.07800649717358,63.41421382957368,91.626921110533,9.777789152512451,5.226866756159653,38.482390234493884
18.651851039985424,12.626474156450273,78.54687477055388,23.677667778703835,68.55386205626233,58.0009457556348
4.077514155476392,67.6177562075434,98.34266001300061,1.342232403077416,43.62144171200454,42.614517798345915
59.08929431882418,32.5104015431699,78.6980350858977,3.412353033296439,19.479380264392677,40.90549668956007
67.75643618422824,68.63271966860974,85.92072557415855,1.2678214538064596,81.60335023020684,76.39818641799774
1.6587828927856152,6.964114816240574,158.86025427215912,15.020188679577018,80.25607481516279,46.17240900502359
51.2093058299281,17.48814371759594,109.96932012159567,1.30822265792927,48.63916280888938,53.0063711727477
22.649577519793795,85.57372589057863,117.8684589854515,20.07455369702696,29.845066114776053,61.99484996839497
64.51727904094498,22.71795570235149,148.62566758634938,12.286527136366267,63.80927257964524,73.48344945029879
17.436642900499145,83.704112524294,159.60120104416188,12.648182989956808,28.815213577740305,52.888132315897856
69.09377381024659,27.927608845441043,122.44430044102134,13.478268185092661,23.600793032371204,51.86699555215688
38.67353463005374,64.28819100587077,143.12264389397546,4.099528951349058,73.05146540263266,63.15513348918536
93.67299887367345,69.4150573509831,99.42469219030077,4.744567274747701,4.0325239720950705,61.48350060730515
13.752094414599325,51.265475314505295,97.51695617025621,7.651615748952112,9.476847103459395,25.879482244086546
34.10663510502585,30.531067669673128,106.24333488951041,14.243913979724434,0.6788174023589777,43.29954449175696
11.347352124058908,21.264437637109612,130.52565364062843,5.042826622565149,15.294318647542616,18.545246527382506
92.46936182785628,3.318935456242622,131.39725203295887,2.7919614511982696,6.899000871045946,45.63674995693811
87.7339353380981,30.39464012407238,98.37154911845057,23.282805274042374,99.58023677799186,100.0
25.79416277151556,65.3162790531283,81.98889317229659,0.5275635554309499,28.880996995408957,44.33404620855432
65.99840460341791,93.83048184484826,126.91566308189577,19.264737728064517,14.926801266924727,71.79239537577223
81.72222002012158,87.1204482263052,81.5493275969888,18.91284358980053,24.099625799591795,71.07831477212086
55.52008115994623,76.60647765353026,122.0643257406397,7.133138732282304,93.61255715401346,79.68125273283903
52.965057835600646,78.84473432532987,132.4079915250678,3.2550387841755217,52.016022302439566,71.56041210571954
24.18522909004517,66.49849034759953,133.05503467550065,3.495087520930162,36.48180963078569,56.05009425896109
9.310276780589922,26.0286857566003,137.8124899593637,16.73835881369262,87.33914579092193,59.859275432860535
89.72157579533267,90.71950307058299,148.5573479409098,15.427358186068169,39.499027054903245,81.25669684322982
90.04180571633304,67.0732311905834,114.99630927683096,18.785896182033284,33.50085699576958,66.8834360215375
63.31014572732679,56.04406309804399,135.7224270576614,22.49954813757851,20.728252254973555,60.40538240162174
33.90297910487007,11.098946921348107,125.72554618292531,16.606256718398207,37.77968239094115,45.84955591906795
34.92095746126609,44.70555438064254,86.79759458179143,3.740436877234643,31.6684356016926,50.7393669288257
72.59556788702393,46.03582712019263,72.31206803824674,5.842622802369856,67.73039592981411,74.64247502699051
89.71102599525771,86.45636095226699,95.60872471092404,20.21264954095475,28.958270467072712,83.53502674541272
88.70864242651173,54.66482201877885,109.87303357038574,5.023345820021006,57.71997464225615,74.43486472040304
77.98755458576238,38.04005489704097,125.53953499857906,1.740535606907554,6.589216503197271,43.890327348522376
64.20316461542878,97.68003285106593,146.49633974528848,16.87872129701401,19.128915669651438,79.44493788146514
8.413996499504883,11.072059332631568,87.6621145035549,9.660632531763408,40.74052716113488,33.43381823376037
16.162871409461378,42.25484283119446,81.29948109086294,22.080961261101685,93.69492539086954,61.0512572405845
89.85541885270793,4.202467517140529,156.71319527268946,15.606121706247876,37.72519857156954,61.8118804969139
60.642905965958995,73.99041207669303,79.72401034387664,2.170055466999858,66.4074121199834,67.33698998046287
0.9197051616629648,91.80765521991506,113.06419630964703,22.748557614087858,25.508722242139815,50.617037786816674
10.147154286603211,28.003732955048942,122.70073559139718,6.205374327365901,12.703357597323173,28.4617293136016
66.35017691080559,85.83416767991208,118.72369788166944,8.093099769750857,5.853660008005013,57.47971568316849
0.5061583846218687,29.221823046189776,77.74289413296489,9.654249928405008,30.541349854275136,29.235875014758214
16.080805141749867,91.07701616439152,75.13242226032574,1.229383113703518,15.766102679690796,45.79632827829383
54.87337893665861,75.3961903596784,79.49350847149321,11.916370133534517,17.40104480161242,52.95524944649537
69.18951976926932,80.49067768414386,122.70289154853512,2.959643785807014,76.075930838695,92.07529324875111
65.19612595026005,1.80065556004545,118.9910398870889,9.623287840520442,1.5838070944874216,32.50989974822164
22.42693094605598,96.2810357074026,91.03667128330699,8.417034911810024,55.78101257354344,64.49056115449709
71.2179221347536,72.66709920703232,127.39967276610324,18.54816200223608,37.94613805934648,74.82806968534932
23.724908749680008,30.47510953861333,143.80607518500844,19.276092279185548,50.65499999085472,56.03945254462942
32.539969815926774,82.9394664858847,73.74210638619344,3.6819091773381123,56.28302372146029,62.8483240761413
74.64914051180241,28.152119841492997,114.83169491932381,8.797228497101429,31.336769445727818,59.108965674894186
64.96328990472146,87.2753839566128,132.03793708924212,8.96047586476396,29.51088601842853,64.79695948001381
84.9223410494178,11.258039041193701,92.70807343627183,3.633850654466041,73.34018493349058,63.16539004460789
65.76128923003434,70.36859774607957,97.69938147638342,19.162884121228572,87.12769881211571,100.0
56.830860333547164,54.069847664491036,125.22741126904455,16.973479880050157,19.25816324585279,55.56140212168619
9.367476782809248,9.653447019544082,150.81417640993632,4.5691628711288335,9.761876053514895,23.489226858587486
36.77158030594335,24.189382825883897,142.89319782726096,8.801325806251178,89.77958063920259,59.43651303688625
26.520236768172545,1.240403627731479,122.48171971896252,2.5393205965563412,34.989546364739866,29.901100080961665
24.398964337908357,46.876796546450585,135.7199545981524,15.076958330233055,55.13173906628141,57.8846320477842
97.30105547524455,30.126526076000037,102.83402231870188,2.912926189166872,35.95431445200035,65.2950820499393
39.30977246667604,59.83574842977588,127.6868975288882,23.662420046998026,12.58023363460513,41.31053762548112
89.20465551771133,29.72378077086172,111.95634320148014,18.736369792508697,58.933164494772804,80.36459176760711
63.11386259972629,29.99191115069847,87.09425228118047,9.365725190015882,52.514085176962965,55.05304734934349
79.48113035416485,74.31931987316034,133.15644464895314,13.885534374704505,20.299355919119723,71.47597773250826
50.26370931051921,4.814283597835345,120.08181736139397,21.87220358919381,45.186904465227784,51.363203071356686
57.69038846263591,90.28949951919873,102.27594237582323,13.298382729499828,79.69475040156459,83.78978384744873
49.25176938188639,85.22638743911814,152.02052710707676,4.187963673550924,59.04261031078914,71.01212586711226
19.52429877980445,66.78046832264066,71.88407060440599,9.088880533947822,9.691732706699485,31.418421252193227
72.24521152615053,59.32215701073843,98.41958361245464,20.23547676071389,54.802149722913505,77.22770309839483
28.07723624408558,89.23024981396523,75.11932579998819,15.46111238375083,70.27382992895869,67.69640979763183
2.431596643145384,18.533017952871443,138.98745845994645,15.617385224011208,79.27034057807514,44.736835974059495
64.54722959071678,7.896916219082861,133.18967087024134,20.80371565652374,62.91175786342668,74.48205364787847
17.711067940704893,23.95101699095381,99.82169968626853,21.45535337910011,15.265816454078374,30.21339199074787
94.04585843529144,79.45782787001903,130.80966119863658,22.07502172270647,71.01732665901606,100.0
95.39285770025873,3.4670266726483323,105.63435035763548,2.2763806380757465,67.73418460815164,71.81684153066134
91.48643902204485,58.280683508348964,138.0628412280191,13.059024047114422,2.442688294063322,59.557811430695516
37.01587002554444,99.54375161913099,110.87652964630354,17.772228509239646,41.174766759024315,66.8370389191953
1.5456616528867428,85.56960938375394,107.10517550484991,18.166244283048332,33.29502469623733,53.09174569842859
92.83185625877253,52.14456890435895,154.12569239394708,14.561188847280093,66.94120642536434,94.70047124968904
42.81841483173143,6.364090928664234,92.57911899016302,4.00289604440818,21.61358123109207,26.507090067539814
96.66548190436696,83.13735143857099,80.8402605996909,19.138093294599944,59.08719229742585,93.50471562416385
96.36199770892529,59.89785081772106,122.60888019335124,17.282672004358698,91.32059618141723,93.4990414126761
85.300945546736,11.493299705956684,157.2389631055761,2.067258517176871,79.78023722086077,71.82873046629447
29.444889206958567,9.38572848233562,104.0055292354468,11.13143579218503,92.14577362165303,61.83890004625898
38.50977286019253,90.96268194365923,75.58330872659033,4.175457588523286,97.850596693269,77.47503288467104
85.11366715168569,66.92002629380784,100.53747405786108,8.099449097111325,1.0670127006162766,54.75066537624994
31.692200515627768,82.92867993167555,115.53384888876026,0.4339462129364504,62.27412763774775,55.740866204473754
16.94927466860925,87.89789002822673,84.57307059689923,9.607916841858199,41.283939775890644,55.039289164339976
55.68012624583501,57.17723520483222,129.22919962508428,13.19704610774905,85.98544903351217,88.1646176436683
93.6154774160781,51.74463517550413,159.79744501091807,14.869982227850084,25.181470200913168,67.57205576396852
69.6029796674973,43.042741032099016,110.65655283832994,15.923768283089043,98.10294891150761,86.73473169233708
57.0061170089365,31.69465877911193,101.92557010571915,20.07099151445904,61.370796954374725,72.57750386374943
9.717649377076853,43.459596085871176,106.063375015102,5.171109774617521,79.35374022288309,60.603138349102665
61.500722669916975,77.38796557301563,80.3631560555681,2.8915637385232307,8.559955282276832,42.65566251894636
99.00538501042632,60.19234310151316,149.49462412836016,20.436892125550216,18.345788475886504,76.44215101718925
14.008401523652402,89.2523289954846,107.33430899692168,3.7587075574235973,75.84036730342032,66.68373148835107
51.832965236373674,44.33800143791877,104.85469702823572,23.394241952068686,2.198652203932361,49.4593531920939
87.73730719279554,60.7089578718754,129.3721245637427,20.220917505567286,81.68779858937827,85.28313575597984
74.07686177542044,63.130755309198875,109.78300788380112,12.021038541350379,1.3949018691911452,57.77530072545123
69.7015740995268,59.16971623063255,128.34101219270616,23.554114198128605,65.71188390612733,94.20778729386235
70.24840839871092,70.26337730855164,75.53016611177088,2.337041498592101,36.50939202318059,62.57701207401509
35.94911512197552,23.74334683748063,143.23510093500047,7.2735782682024395,61.149485271919914,49.53003230873478
29.359184426449335,51.23637775457907,154.64535575914624,15.317385960974676,69.60314069891137,65.66606304921166
80.93611554785136,10.422480280834767,128.38888475434473,8.40016484335629,34.24752191863042,65.15138188250172
81.01133946791808,38.45113276448126,155.91093359729297,22.280941247539005,10.796244811083556,68.55619759320437
86.70723185801037,48.76670686212644,83.62890829329669,1.5750261162676216,6.964586774826564,53.691012405019606
91.32405525564712,65.22242595454725,112.96745705323184,13.185883969463148,58.89360225625479,87.49807998186316
51.13423988609378,95.05310525862035,124.16260605509025,14.180790417482747,52.06553537341115,74.25191317687874
50.15162946871996,60.06510665483559,122.3562982679068,15.665474970653378,74.22010091211325,77.16326820938106
79.82951789667752,74.35939161765597,106.1315601180139,6.135989359963546,50.97355100039371,75.67155724589395
64.99639307777652,50.626605949520275,100.42759684296352,8.749594260476748,42.244579003087914,65.54096850110538
70.19668772577033,63.41040313763313,81.41416202953769,20.248332711959463,39.808717823623084,80.6154391356632
79.57926694361011,7.093221613377343,105.25682055060503,4.678626455283836,2.6446902597667465,44.46259818356286
89.00053418175663,25.439158084184697,84.63947335949366,19.844828332160688,33.55572016966571,60.470334149122195
33.79951568515358,36.185309320513866,136.09291088429967,13.503730149665817,97.60201575244942,76.28141585317334
37.5582952639944,47.249335500651355,88.7947841945131,18.29250026865797,87.35555762270889,79.45632887012081
9.3981939840869,4.564874550238374,75.27087747560805,17.126576790323316,32.93780670342177,35.16766523181436
57.8280140996174,14.002409755331769,119.71295240355109,4.980275889237096,58.77954050663722,53.20437481036756
3.5942273796742086,27.68143077913058,123.57067594474614,13.651505674412949,84.7296745535494,71.35147802167558
46.55980181324602,97.15326909010507,148.4721755152455,20.825355667322217,44.12743367500687,72.28925463334818
54.26446347075766,33.134700710305076,121.92834511759136,10.370789683246304,1.795786375015096,35.15677051692574
